,Vessel,Vessel Name,Business Date Local,Country,Line Item,is_ulysses,delivery_platform,Amount,Line Order
5145,MIA-007-02,La Perla,2024-04-15,US,Net Sales Usd,True,GrubhubV2,41.33,L1-05
5146,MIA-007-02,La Perla,2024-04-15,US,Net Sales Usd,True,UberEats,786.46,L1-05
5147,MIA-007-02,La Perla,2024-04-15,US,Refund Usd,True,Consumer Web App,0.48,L1-03
5148,MIA-007-02,La Perla,2024-04-15,US,Refund Usd,True,DoorDash,5.83,L1-03
5149,MIA-007-02,La Perla,2024-04-15,US,Refund Usd,True,GrubhubV2,1.32,L1-03
5150,MIA-007-02,La Perla,2024-04-15,US,Refund Usd,True,UberEats,24.29,L1-03
5151,MIA-007-02,La Perla,2024-04-15,US,Royalty Usd,True,Consumer Web App,0.0,L1-07
5152,MIA-007-02,La Perla,2024-04-15,US,Royalty Usd,True,DoorDash,6.84,L1-07
5153,MIA-007-02,La Perla,2024-04-15,US,Royalty Usd,True,GrubhubV2,0.0,L1-07
5154,MIA-007-02,La Perla,2024-04-15,US,Royalty Usd,True,UberEats,30.63,L1-07
5155,MIA-007-02,La Perla,2024-04-15,US,Vat Usd,True,Consumer Web App,0.0,L1-04
5156,MIA-007-02,La Perla,2024-04-15,US,Vat Usd,True,DoorDash,0.0,L1-04
5157,MIA-007-02,La Perla,2024-04-15,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5158,MIA-007-02,La Perla,2024-04-15,US,Vat Usd,True,UberEats,0.0,L1-04
5159,MIA-009-07,Eleanor,2024-04-01,US,Commission Usd,True,Consumer Web App,33.3,L1-06
5160,MIA-009-07,Eleanor,2024-04-01,US,Commission Usd,True,DoorDash,114.14,L1-06
5161,MIA-009-07,Eleanor,2024-04-01,US,Commission Usd,True,GrubhubV2,2.7199999999999998,L1-06
5162,MIA-009-07,Eleanor,2024-04-01,US,Commission Usd,True,UberEats,218.37,L1-06
5163,MIA-009-07,Eleanor,2024-04-01,US,Discount Usd,True,Consumer Web App,10.63,L1-02
5164,MIA-009-07,Eleanor,2024-04-01,US,Discount Usd,True,DoorDash,16.94,L1-02
5165,MIA-009-07,Eleanor,2024-04-01,US,Discount Usd,True,GrubhubV2,0.51,L1-02
5166,MIA-009-07,Eleanor,2024-04-01,US,Discount Usd,True,UberEats,86.02,L1-02
5167,MIA-009-07,Eleanor,2024-04-01,US,Gross Sales Usd,True,Consumer Web App,354.33,L1-01
5168,MIA-009-07,Eleanor,2024-04-01,US,Gross Sales Usd,True,DoorDash,564.84,L1-01
5169,MIA-009-07,Eleanor,2024-04-01,US,Gross Sales Usd,True,GrubhubV2,17.0,L1-01
5170,MIA-009-07,Eleanor,2024-04-01,US,Gross Sales Usd,True,UberEats,1067.44,L1-01
5171,MIA-009-07,Eleanor,2024-04-01,US,Net Sales Usd,True,Consumer Web App,333.06,L1-05
5172,MIA-009-07,Eleanor,2024-04-01,US,Net Sales Usd,True,DoorDash,530.92,L1-05
5173,MIA-009-07,Eleanor,2024-04-01,US,Net Sales Usd,True,GrubhubV2,15.98,L1-05
5174,MIA-009-07,Eleanor,2024-04-01,US,Net Sales Usd,True,UberEats,949.44,L1-05
5175,MIA-009-07,Eleanor,2024-04-01,US,Refund Usd,True,Consumer Web App,10.63,L1-03
5176,MIA-009-07,Eleanor,2024-04-01,US,Refund Usd,True,DoorDash,16.94,L1-03
5177,MIA-009-07,Eleanor,2024-04-01,US,Refund Usd,True,GrubhubV2,0.51,L1-03
5178,MIA-009-07,Eleanor,2024-04-01,US,Refund Usd,True,UberEats,31.990000000000002,L1-03
5179,MIA-009-07,Eleanor,2024-04-01,US,Royalty Usd,True,Consumer Web App,14.379999999999999,L1-07
5180,MIA-009-07,Eleanor,2024-04-01,US,Royalty Usd,True,DoorDash,22.21,L1-07
5181,MIA-009-07,Eleanor,2024-04-01,US,Royalty Usd,True,GrubhubV2,0.8800000000000001,L1-07
5182,MIA-009-07,Eleanor,2024-04-01,US,Royalty Usd,True,UberEats,63.669999999999995,L1-07
5183,MIA-009-07,Eleanor,2024-04-01,US,Vat Usd,True,Consumer Web App,0.0,L1-04
5184,MIA-009-07,Eleanor,2024-04-01,US,Vat Usd,True,DoorDash,0.0,L1-04
5185,MIA-009-07,Eleanor,2024-04-01,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5186,MIA-009-07,Eleanor,2024-04-01,US,Vat Usd,True,UberEats,0.0,L1-04
5187,MIA-009-07,Eleanor,2024-04-02,US,Commission Usd,True,Consumer Web App,30.01,L1-06
5188,MIA-009-07,Eleanor,2024-04-02,US,Commission Usd,True,DoorDash,31.869999999999997,L1-06
5189,MIA-009-07,Eleanor,2024-04-02,US,Commission Usd,True,GrubhubV2,31.97,L1-06
5190,MIA-009-07,Eleanor,2024-04-02,US,Commission Usd,True,UberEats,261.99,L1-06
5191,MIA-009-07,Eleanor,2024-04-02,US,Discount Usd,True,Consumer Web App,9.57,L1-02
5192,MIA-009-07,Eleanor,2024-04-02,US,Discount Usd,True,DoorDash,4.74,L1-02
5193,MIA-009-07,Eleanor,2024-04-02,US,Discount Usd,True,GrubhubV2,6.01,L1-02
5194,MIA-009-07,Eleanor,2024-04-02,US,Discount Usd,True,UberEats,241.01,L1-02
5195,MIA-009-07,Eleanor,2024-04-02,US,Gross Sales Usd,True,Consumer Web App,319.19,L1-01
5196,MIA-009-07,Eleanor,2024-04-02,US,Gross Sales Usd,True,DoorDash,157.7,L1-01
5197,MIA-009-07,Eleanor,2024-04-02,US,Gross Sales Usd,True,GrubhubV2,200.08999999999997,L1-01
5198,MIA-009-07,Eleanor,2024-04-02,US,Gross Sales Usd,True,UberEats,1422.64,L1-01
5199,MIA-009-07,Eleanor,2024-04-02,US,Net Sales Usd,True,Consumer Web App,300.03000000000003,L1-05
5200,MIA-009-07,Eleanor,2024-04-02,US,Net Sales Usd,True,DoorDash,148.23000000000002,L1-05
5201,MIA-009-07,Eleanor,2024-04-02,US,Net Sales Usd,True,GrubhubV2,188.1,L1-05
5202,MIA-009-07,Eleanor,2024-04-02,US,Net Sales Usd,True,UberEats,1138.93,L1-05
5203,MIA-009-07,Eleanor,2024-04-02,US,Refund Usd,True,Consumer Web App,9.57,L1-03
5204,MIA-009-07,Eleanor,2024-04-02,US,Refund Usd,True,DoorDash,4.74,L1-03
5205,MIA-009-07,Eleanor,2024-04-02,US,Refund Usd,True,GrubhubV2,6.01,L1-03
5206,MIA-009-07,Eleanor,2024-04-02,US,Refund Usd,True,UberEats,42.7,L1-03
5207,MIA-009-07,Eleanor,2024-04-02,US,Royalty Usd,True,Consumer Web App,6.35,L1-07
5208,MIA-009-07,Eleanor,2024-04-02,US,Royalty Usd,True,DoorDash,4.73,L1-07
5209,MIA-009-07,Eleanor,2024-04-02,US,Royalty Usd,True,GrubhubV2,6.050000000000001,L1-07
5210,MIA-009-07,Eleanor,2024-04-02,US,Royalty Usd,True,UberEats,63.91,L1-07
5211,MIA-009-07,Eleanor,2024-04-02,US,Vat Usd,True,Consumer Web App,0.0,L1-04
5212,MIA-009-07,Eleanor,2024-04-02,US,Vat Usd,True,DoorDash,0.0,L1-04
5213,MIA-009-07,Eleanor,2024-04-02,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5214,MIA-009-07,Eleanor,2024-04-02,US,Vat Usd,True,UberEats,0.0,L1-04
5215,MIA-009-07,Eleanor,2024-04-03,US,Commission Usd,True,DoorDash,132.95,L1-06
5216,MIA-009-07,Eleanor,2024-04-03,US,Commission Usd,True,GrubhubV2,18.23,L1-06
5217,MIA-009-07,Eleanor,2024-04-03,US,Commission Usd,True,UberEats,271.68,L1-06
5218,MIA-009-07,Eleanor,2024-04-03,US,Discount Usd,True,DoorDash,19.71,L1-02
5219,MIA-009-07,Eleanor,2024-04-03,US,Discount Usd,True,GrubhubV2,3.42,L1-02
5220,MIA-009-07,Eleanor,2024-04-03,US,Discount Usd,True,UberEats,122.86,L1-02
5221,MIA-009-07,Eleanor,2024-04-03,US,Gross Sales Usd,True,DoorDash,657.91,L1-01
5222,MIA-009-07,Eleanor,2024-04-03,US,Gross Sales Usd,True,GrubhubV2,114.09,L1-01
5223,MIA-009-07,Eleanor,2024-04-03,US,Gross Sales Usd,True,UberEats,1344.3899999999999,L1-01
5224,MIA-009-07,Eleanor,2024-04-03,US,Net Sales Usd,True,DoorDash,618.44,L1-05
5225,MIA-009-07,Eleanor,2024-04-03,US,Net Sales Usd,True,GrubhubV2,107.25,L1-05
5226,MIA-009-07,Eleanor,2024-04-03,US,Net Sales Usd,True,UberEats,1181.24,L1-05
5227,MIA-009-07,Eleanor,2024-04-03,US,Refund Usd,True,DoorDash,19.71,L1-03
5228,MIA-009-07,Eleanor,2024-04-03,US,Refund Usd,True,GrubhubV2,3.42,L1-03
5229,MIA-009-07,Eleanor,2024-04-03,US,Refund Usd,True,UberEats,40.3,L1-03
5230,MIA-009-07,Eleanor,2024-04-03,US,Royalty Usd,True,DoorDash,29.0,L1-07
5231,MIA-009-07,Eleanor,2024-04-03,US,Royalty Usd,True,GrubhubV2,3.75,L1-07
5232,MIA-009-07,Eleanor,2024-04-03,US,Royalty Usd,True,UberEats,75.66,L1-07
5233,MIA-009-07,Eleanor,2024-04-03,US,Vat Usd,True,DoorDash,0.0,L1-04
5234,MIA-009-07,Eleanor,2024-04-03,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5235,MIA-009-07,Eleanor,2024-04-03,US,Vat Usd,True,UberEats,0.0,L1-04
5236,MIA-009-07,Eleanor,2024-04-04,US,Commission Usd,True,DoorDash,85.25,L1-06
5237,MIA-009-07,Eleanor,2024-04-04,US,Commission Usd,True,GrubhubV2,6.7,L1-06
5238,MIA-009-07,Eleanor,2024-04-04,US,Commission Usd,True,OLO,4.5,L1-06
5239,MIA-009-07,Eleanor,2024-04-04,US,Commission Usd,True,UberEats,296.27,L1-06
5240,MIA-009-07,Eleanor,2024-04-04,US,Discount Usd,True,DoorDash,12.66,L1-02
5241,MIA-009-07,Eleanor,2024-04-04,US,Discount Usd,True,GrubhubV2,1.26,L1-02
5242,MIA-009-07,Eleanor,2024-04-04,US,Discount Usd,True,OLO,1.44,L1-02
5243,MIA-009-07,Eleanor,2024-04-04,US,Discount Usd,True,UberEats,214.47,L1-02
5244,MIA-009-07,Eleanor,2024-04-04,US,Gross Sales Usd,True,DoorDash,421.92,L1-01
5245,MIA-009-07,Eleanor,2024-04-04,US,Gross Sales Usd,True,GrubhubV2,41.88,L1-01
5246,MIA-009-07,Eleanor,2024-04-04,US,Gross Sales Usd,True,OLO,47.900000000000006,L1-01
5247,MIA-009-07,Eleanor,2024-04-04,US,Gross Sales Usd,True,UberEats,1549.18,L1-01
5248,MIA-009-07,Eleanor,2024-04-04,US,Net Sales Usd,True,DoorDash,396.6,L1-05
5249,MIA-009-07,Eleanor,2024-04-04,US,Net Sales Usd,True,GrubhubV2,39.37,L1-05
5250,MIA-009-07,Eleanor,2024-04-04,US,Net Sales Usd,True,OLO,45.03,L1-05
5251,MIA-009-07,Eleanor,2024-04-04,US,Net Sales Usd,True,UberEats,1288.28,L1-05
5252,MIA-009-07,Eleanor,2024-04-04,US,Refund Usd,True,DoorDash,12.66,L1-03
5253,MIA-009-07,Eleanor,2024-04-04,US,Refund Usd,True,GrubhubV2,1.26,L1-03
5254,MIA-009-07,Eleanor,2024-04-04,US,Refund Usd,True,OLO,1.44,L1-03
5255,MIA-009-07,Eleanor,2024-04-04,US,Refund Usd,True,UberEats,46.44,L1-03
5256,MIA-009-07,Eleanor,2024-04-04,US,Royalty Usd,True,DoorDash,18.13,L1-07
5257,MIA-009-07,Eleanor,2024-04-04,US,Royalty Usd,True,GrubhubV2,2.04,L1-07
5258,MIA-009-07,Eleanor,2024-04-04,US,Royalty Usd,True,OLO,2.26,L1-07
5259,MIA-009-07,Eleanor,2024-04-04,US,Royalty Usd,True,UberEats,58.33,L1-07
5260,MIA-009-07,Eleanor,2024-04-04,US,Vat Usd,True,DoorDash,0.0,L1-04
5261,MIA-009-07,Eleanor,2024-04-04,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5262,MIA-009-07,Eleanor,2024-04-04,US,Vat Usd,True,OLO,0.0,L1-04
5263,MIA-009-07,Eleanor,2024-04-04,US,Vat Usd,True,UberEats,0.0,L1-04
5264,MIA-009-07,Eleanor,2024-04-05,US,Commission Usd,True,Consumer Web App,7.43,L1-06
5265,MIA-009-07,Eleanor,2024-04-05,US,Commission Usd,True,DoorDash,127.09,L1-06
5266,MIA-009-07,Eleanor,2024-04-05,US,Commission Usd,True,GrubhubV2,13.43,L1-06
5267,MIA-009-07,Eleanor,2024-04-05,US,Commission Usd,True,UberEats,519.1,L1-06
5268,MIA-009-07,Eleanor,2024-04-05,US,Discount Usd,True,Consumer Web App,2.37,L1-02
5269,MIA-009-07,Eleanor,2024-04-05,US,Discount Usd,True,DoorDash,18.87,L1-02
5270,MIA-009-07,Eleanor,2024-04-05,US,Discount Usd,True,GrubhubV2,2.52,L1-02
5271,MIA-009-07,Eleanor,2024-04-05,US,Discount Usd,True,UberEats,243.15,L1-02
5272,MIA-009-07,Eleanor,2024-04-05,US,Gross Sales Usd,True,Consumer Web App,79.11,L1-01
5273,MIA-009-07,Eleanor,2024-04-05,US,Gross Sales Usd,True,DoorDash,628.83,L1-01
5274,MIA-009-07,Eleanor,2024-04-05,US,Gross Sales Usd,True,GrubhubV2,84.05000000000001,L1-01
5275,MIA-009-07,Eleanor,2024-04-05,US,Gross Sales Usd,True,UberEats,2577.27,L1-01
5276,MIA-009-07,Eleanor,2024-04-05,US,Net Sales Usd,True,Consumer Web App,74.36,L1-05
5277,MIA-009-07,Eleanor,2024-04-05,US,Net Sales Usd,True,DoorDash,591.1,L1-05
5278,MIA-009-07,Eleanor,2024-04-05,US,Net Sales Usd,True,GrubhubV2,79.0,L1-05
5279,MIA-009-07,Eleanor,2024-04-05,US,Net Sales Usd,True,UberEats,2256.82,L1-05
5280,MIA-009-07,Eleanor,2024-04-05,US,Refund Usd,True,Consumer Web App,2.37,L1-03
5281,MIA-009-07,Eleanor,2024-04-05,US,Refund Usd,True,DoorDash,18.87,L1-03
5282,MIA-009-07,Eleanor,2024-04-05,US,Refund Usd,True,GrubhubV2,2.52,L1-03
5283,MIA-009-07,Eleanor,2024-04-05,US,Refund Usd,True,UberEats,77.31,L1-03
5284,MIA-009-07,Eleanor,2024-04-05,US,Royalty Usd,True,Consumer Web App,3.7399999999999998,L1-07
5285,MIA-009-07,Eleanor,2024-04-05,US,Royalty Usd,True,DoorDash,22.79,L1-07
5286,MIA-009-07,Eleanor,2024-04-05,US,Royalty Usd,True,GrubhubV2,1.9100000000000001,L1-07
5287,MIA-009-07,Eleanor,2024-04-05,US,Royalty Usd,True,UberEats,137.22,L1-07
5288,MIA-009-07,Eleanor,2024-04-05,US,Vat Usd,True,Consumer Web App,0.0,L1-04
5289,MIA-009-07,Eleanor,2024-04-05,US,Vat Usd,True,DoorDash,0.0,L1-04
5290,MIA-009-07,Eleanor,2024-04-05,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5291,MIA-009-07,Eleanor,2024-04-05,US,Vat Usd,True,UberEats,0.0,L1-04
5292,MIA-009-07,Eleanor,2024-04-06,US,Commission Usd,True,Consumer Web App,4.7,L1-06
5293,MIA-009-07,Eleanor,2024-04-06,US,Commission Usd,True,DoorDash,150.95,L1-06
5294,MIA-009-07,Eleanor,2024-04-06,US,Commission Usd,True,GrubhubV2,8.43,L1-06
5295,MIA-009-07,Eleanor,2024-04-06,US,Commission Usd,True,UberEats,596.12,L1-06
5296,MIA-009-07,Eleanor,2024-04-06,US,Discount Usd,True,Consumer Web App,1.5,L1-02
5297,MIA-009-07,Eleanor,2024-04-06,US,Discount Usd,True,DoorDash,22.42,L1-02
5298,MIA-009-07,Eleanor,2024-04-06,US,Discount Usd,True,GrubhubV2,1.5799999999999998,L1-02
5299,MIA-009-07,Eleanor,2024-04-06,US,Discount Usd,True,UberEats,209.99,L1-02
5300,MIA-009-07,Eleanor,2024-04-06,US,Gross Sales Usd,True,Consumer Web App,50.0,L1-01
5301,MIA-009-07,Eleanor,2024-04-06,US,Gross Sales Usd,True,DoorDash,746.77,L1-01
5302,MIA-009-07,Eleanor,2024-04-06,US,Gross Sales Usd,True,GrubhubV2,52.75,L1-01
5303,MIA-009-07,Eleanor,2024-04-06,US,Gross Sales Usd,True,UberEats,2888.41,L1-01
5304,MIA-009-07,Eleanor,2024-04-06,US,Net Sales Usd,True,Consumer Web App,47.0,L1-05
5305,MIA-009-07,Eleanor,2024-04-06,US,Net Sales Usd,True,DoorDash,701.96,L1-05
5306,MIA-009-07,Eleanor,2024-04-06,US,Net Sales Usd,True,GrubhubV2,49.59,L1-05
5307,MIA-009-07,Eleanor,2024-04-06,US,Net Sales Usd,True,UberEats,2591.8,L1-05
5308,MIA-009-07,Eleanor,2024-04-06,US,Refund Usd,True,Consumer Web App,1.5,L1-03
5309,MIA-009-07,Eleanor,2024-04-06,US,Refund Usd,True,DoorDash,22.42,L1-03
5310,MIA-009-07,Eleanor,2024-04-06,US,Refund Usd,True,GrubhubV2,1.5799999999999998,L1-03
5311,MIA-009-07,Eleanor,2024-04-06,US,Refund Usd,True,UberEats,86.64,L1-03
5312,MIA-009-07,Eleanor,2024-04-06,US,Royalty Usd,True,Consumer Web App,0.0,L1-07
5313,MIA-009-07,Eleanor,2024-04-06,US,Royalty Usd,True,DoorDash,44.32,L1-07
5314,MIA-009-07,Eleanor,2024-04-06,US,Royalty Usd,True,GrubhubV2,2.62,L1-07
5315,MIA-009-07,Eleanor,2024-04-06,US,Royalty Usd,True,UberEats,96.68,L1-07
5316,MIA-009-07,Eleanor,2024-04-06,US,Vat Usd,True,Consumer Web App,0.0,L1-04
5317,MIA-009-07,Eleanor,2024-04-06,US,Vat Usd,True,DoorDash,0.0,L1-04
5318,MIA-009-07,Eleanor,2024-04-06,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5319,MIA-009-07,Eleanor,2024-04-06,US,Vat Usd,True,UberEats,0.0,L1-04
5320,MIA-009-07,Eleanor,2024-04-07,US,Commission Usd,True,DoorDash,136.73,L1-06
5321,MIA-009-07,Eleanor,2024-04-07,US,Commission Usd,True,GrubhubV2,19.46,L1-06
5322,MIA-009-07,Eleanor,2024-04-07,US,Commission Usd,True,UberEats,455.31,L1-06
5323,MIA-009-07,Eleanor,2024-04-07,US,Discount Usd,True,DoorDash,20.28,L1-02
5324,MIA-009-07,Eleanor,2024-04-07,US,Discount Usd,True,GrubhubV2,3.66,L1-02
5325,MIA-009-07,Eleanor,2024-04-07,US,Discount Usd,True,UberEats,313.87,L1-02
5326,MIA-009-07,Eleanor,2024-04-07,US,Gross Sales Usd,True,DoorDash,676.46,L1-01
5327,MIA-009-07,Eleanor,2024-04-07,US,Gross Sales Usd,True,GrubhubV2,121.74,L1-01
5328,MIA-009-07,Eleanor,2024-04-07,US,Gross Sales Usd,True,UberEats,2364.36,L1-01
5329,MIA-009-07,Eleanor,2024-04-07,US,Net Sales Usd,True,DoorDash,635.86,L1-05
5330,MIA-009-07,Eleanor,2024-04-07,US,Net Sales Usd,True,GrubhubV2,114.44,L1-05
5331,MIA-009-07,Eleanor,2024-04-07,US,Net Sales Usd,True,UberEats,1979.59,L1-05
5332,MIA-009-07,Eleanor,2024-04-07,US,Refund Usd,True,DoorDash,20.28,L1-03
5333,MIA-009-07,Eleanor,2024-04-07,US,Refund Usd,True,GrubhubV2,3.66,L1-03
5334,MIA-009-07,Eleanor,2024-04-07,US,Refund Usd,True,UberEats,70.9,L1-03
5335,MIA-009-07,Eleanor,2024-04-07,US,Royalty Usd,True,DoorDash,29.8,L1-07
5336,MIA-009-07,Eleanor,2024-04-07,US,Royalty Usd,True,GrubhubV2,1.8,L1-07
5337,MIA-009-07,Eleanor,2024-04-07,US,Royalty Usd,True,UberEats,96.02,L1-07
5338,MIA-009-07,Eleanor,2024-04-07,US,Vat Usd,True,DoorDash,0.0,L1-04
5339,MIA-009-07,Eleanor,2024-04-07,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5340,MIA-009-07,Eleanor,2024-04-07,US,Vat Usd,True,UberEats,0.0,L1-04
5341,MIA-009-07,Eleanor,2024-04-08,US,Commission Usd,True,DoorDash,66.45,L1-06
5342,MIA-009-07,Eleanor,2024-04-08,US,Commission Usd,True,UberEats,231.91,L1-06
5343,MIA-009-07,Eleanor,2024-04-08,US,Discount Usd,True,DoorDash,9.84,L1-02
5344,MIA-009-07,Eleanor,2024-04-08,US,Discount Usd,True,UberEats,166.28,L1-02
5345,MIA-009-07,Eleanor,2024-04-08,US,Gross Sales Usd,True,DoorDash,328.76,L1-01
5346,MIA-009-07,Eleanor,2024-04-08,US,Gross Sales Usd,True,UberEats,1210.83,L1-01
5347,MIA-009-07,Eleanor,2024-04-08,US,Net Sales Usd,True,DoorDash,309.04,L1-05
5348,MIA-009-07,Eleanor,2024-04-08,US,Net Sales Usd,True,UberEats,1008.25,L1-05
5349,MIA-009-07,Eleanor,2024-04-08,US,Refund Usd,True,DoorDash,9.84,L1-03
5350,MIA-009-07,Eleanor,2024-04-08,US,Refund Usd,True,UberEats,36.33,L1-03
5351,MIA-009-07,Eleanor,2024-04-08,US,Royalty Usd,True,DoorDash,13.62,L1-07
5352,MIA-009-07,Eleanor,2024-04-08,US,Royalty Usd,True,UberEats,63.21999999999999,L1-07
5353,MIA-009-07,Eleanor,2024-04-08,US,Vat Usd,True,DoorDash,0.0,L1-04
5354,MIA-009-07,Eleanor,2024-04-08,US,Vat Usd,True,UberEats,0.0,L1-04
5355,MIA-009-07,Eleanor,2024-04-09,US,Commission Usd,True,DoorDash,99.23,L1-06
5356,MIA-009-07,Eleanor,2024-04-09,US,Commission Usd,True,GrubhubV2,5.32,L1-06
5357,MIA-009-07,Eleanor,2024-04-09,US,Commission Usd,True,UberEats,357.97,L1-06
5358,MIA-009-07,Eleanor,2024-04-09,US,Discount Usd,True,DoorDash,14.73,L1-02
5359,MIA-009-07,Eleanor,2024-04-09,US,Discount Usd,True,GrubhubV2,1.0,L1-02
5360,MIA-009-07,Eleanor,2024-04-09,US,Discount Usd,True,UberEats,184.76,L1-02
5361,MIA-009-07,Eleanor,2024-04-09,US,Gross Sales Usd,True,DoorDash,490.98,L1-01
5362,MIA-009-07,Eleanor,2024-04-09,US,Gross Sales Usd,True,GrubhubV2,33.29,L1-01
5363,MIA-009-07,Eleanor,2024-04-09,US,Gross Sales Usd,True,UberEats,1794.91,L1-01
5364,MIA-009-07,Eleanor,2024-04-09,US,Net Sales Usd,True,DoorDash,461.55,L1-05
5365,MIA-009-07,Eleanor,2024-04-09,US,Net Sales Usd,True,GrubhubV2,31.29,L1-05
5366,MIA-009-07,Eleanor,2024-04-09,US,Net Sales Usd,True,UberEats,1556.32,L1-05
5367,MIA-009-07,Eleanor,2024-04-09,US,Refund Usd,True,DoorDash,14.73,L1-03
5368,MIA-009-07,Eleanor,2024-04-09,US,Refund Usd,True,GrubhubV2,1.0,L1-03
5369,MIA-009-07,Eleanor,2024-04-09,US,Refund Usd,True,UberEats,53.85,L1-03
5370,MIA-009-07,Eleanor,2024-04-09,US,Royalty Usd,True,DoorDash,20.39,L1-07
5371,MIA-009-07,Eleanor,2024-04-09,US,Royalty Usd,True,GrubhubV2,1.6500000000000001,L1-07
5372,MIA-009-07,Eleanor,2024-04-09,US,Royalty Usd,True,UberEats,125.17,L1-07
5373,MIA-009-07,Eleanor,2024-04-09,US,Vat Usd,True,DoorDash,0.0,L1-04
5374,MIA-009-07,Eleanor,2024-04-09,US,Vat Usd,True,GrubhubV2,0.0,L1-04
5375,MIA-009-07,Eleanor,2024-04-09,US,Vat Usd,True,UberEats,0.0,L1-04
5376,MIA-009-07,Eleanor,2024-04-10,US,Commission Usd,True,DoorDash,67.99,L1-06
5377,MIA-009-07,Eleanor,2024-04-10,US,Commission Usd,True,UberEats,234.3,L1-06
5378,MIA-009-07,Eleanor,2024-04-10,US,Discount Usd,True,DoorDash,10.08,L1-02
5379,MIA-009-07,Eleanor,2024-04-10,US,Discount Usd,True,UberEats,116.57000000000001,L1-02
5380,MIA-009-07,Eleanor,2024-04-10,US,Gross Sales Usd,True,DoorDash,336.34,L1-01
5381,MIA-009-07,Eleanor,2024-04-10,US,Gross Sales Usd,True,UberEats,1170.5,L1-01
5382,MIA-009-07,Eleanor,2024-04-10,US,Net Sales Usd,True,DoorDash,316.17,L1-05
5383,MIA-009-07,Eleanor,2024-04-10,US,Net Sales Usd,True,UberEats,1018.86,L1-05
5384,MIA-009-07,Eleanor,2024-04-10,US,Refund Usd,True,DoorDash,10.08,L1-03
5385,MIA-009-07,Eleanor,2024-04-10,US,Refund Usd,True,UberEats,35.09,L1-03
5386,MIA-009-07,Eleanor,2024-04-10,US,Royalty Usd,True,DoorDash,11.55,L1-07
5387,MIA-009-07,Eleanor,2024-04-10,US,Royalty Usd,True,UberEats,43.65,L1-07
5388,MIA-009-07,Eleanor,2024-04-10,US,Vat Usd,True,DoorDash,0.0,L1-04
5389,MIA-009-07,Eleanor,2024-04-10,US,Vat Usd,True,UberEats,0.0,L1-04
5390,MIA-009-07,Eleanor,2024-04-11,US,Commission Usd,True,Consumer Web App,1.3800000000000001,L1-06
5391,MIA-009-07,Eleanor,2024-04-11,US,Commission Usd,True,DoorDash,111.94,L1-06
5392,MIA-009-07,Eleanor,2024-04-11,US,Commission Usd,True,GrubhubV2,5.64,L1-06
5393,MIA-009-07,Eleanor,2024-04-11,US,Commission Usd,True,UberEats,330.58,L1-06
5394,MIA-009-07,Eleanor,2024-04-11,US,Discount Usd,True,Consumer Web App,0.44000000000000006,L1-02
5395,MIA-009-07,Eleanor,2024-04-11,US,Discount Usd,True,DoorDash,16.6,L1-02
5396,MIA-009-07,Eleanor,2024-04-11,US,Discount Usd,True,GrubhubV2,1.06,L1-02
5397,MIA-009-07,Eleanor,2024-04-11,US,Discount Usd,True,UberEats,220.73,L1-02
5398,MIA-009-07,Eleanor,2024-04-11,US,Gross Sales Usd,True,Consumer Web App,14.65,L1-01
5399,MIA-009-07,Eleanor,2024-04-11,US,Gross Sales Usd,True,DoorDash,553.89,L1-01
5400,MIA-009-07,Eleanor,2024-04-11,US,Gross Sales Usd,True,GrubhubV2,35.269999999999996,L1-01
5401,MIA-009-07,Eleanor,2024-04-11,US,Gross Sales Usd,True,UberEats,1709.23,L1-01
5402,MIA-009-07,Eleanor,2024-04-11,US,Net Sales Usd,True,Consumer Web App,13.77,L1-05
5403,MIA-009-07,Eleanor,2024-04-11,US,Net Sales Usd,True,DoorDash,520.65,L1-05
5404,MIA-009-07,Eleanor,2024-04-11,US,Net Sales Usd,True,GrubhubV2,33.15,L1-05
5405,MIA-009-07,Eleanor,2024-04-11,US,Net Sales Usd,True,UberEats,1437.26,L1-05
5406,MIA-009-07,Eleanor,2024-04-11,US,Refund Usd,True,Consumer Web App,0.44000000000000006,L1-03
5407,MIA-009-07,Eleanor,2024-04-11,US,Refund Usd,True,DoorDash,16.6,L1-03
5408,MIA-009-07,Eleanor,2024-04-11,US,Refund Usd,True,GrubhubV2,1.06,L1-03
5409,MIA-009-07,Eleanor,2024-04-11,US,Refund Usd,True,UberEats,51.260000000000005,L1-03
5410,MIA-009-07,Eleanor,2024-04-11,US,Royalty Usd,True,Consumer Web App,0.6900000000000001,L1-07
5411,MIA-009-07,Eleanor,2024-04-11,US,Royalty Usd,True,DoorDash,25.07,L1-07
5412,MIA-009-07,Eleanor,2024-04-11,US,Royalty Usd,True,GrubhubV2,1.8199999999999998,L1-07
5413,MIA-009-07,Eleanor,2024-04-11,US,Royalty Usd,True,UberEats,132.25,L1-07
